endTime,artistName,trackName,msPlayed
2024-03-17 18:52,Sullivan King,Riot,165857
2024-03-17 18:55,Space Laces,Not Bees,204604
2024-03-17 18:59,Sullivan King,Watch the Crown Fall,263000
2024-03-17 19:01,Trap Remix Guys,Krusty Krab - Trap Remix,71262
2024-03-17 19:04,MC Dries,Waterval (Remix),214205
2024-03-17 19:16,Ronny V,Efteling Dance Medley,141077
2024-03-17 20:29,Ronny V,Efteling Dance Medley,348341
2024-03-17 21:15,the Unbreakable,Hallo Vriendjes (Hardstyle),118000
2024-03-17 21:17,Vieze Asbak,104 Dagen Zomervakantie,88500
2024-03-17 21:19,Raveline,Raveleijn,173435
2024-03-17 21:21,Knurft,Move It,84277
2024-03-17 21:23,Klapperkebab,Pippi Langkous,121331
2024-03-17 21:25,Klapperkebab,Sinterklaasjournaal Techno,104644
2024-03-17 21:28,JD!,GANZENPAS TechnoBeuker,190836
2024-03-17 21:29,kloterkoter,MoffelTempo,98873
2024-03-17 21:31,Dronken Sigaret,Kruidvat,97021
2024-03-17 21:32,Klaus Veen,Euforische Ludes,63877
2024-03-17 21:34,Natte Visstick,fucking doorweekte tering visstick uit de magnetron van je oma,113606
2024-03-17 21:35,Rauw Vlees,Klassieke Terror 1,67375
2024-03-17 21:37,Kale Toeter,Kanker Grote Vis,128245
2024-03-17 21:39,Vieze Asbak,Draaiorgel,95899
2024-03-17 21:41,DIKKE BAAP,HARTKLOPPINGEN,144790
2024-03-17 21:42,Klaus Veen,Intermissie,77981
2024-03-17 21:44,Natte Visstick,Like A Baka - Hard Techno Remix,92430
2024-03-17 21:45,Rauw Vlees,Het Pils Lied,76173
2024-03-17 21:46,Kale Toeter,Angry Vogels,69538
2024-03-17 21:47,Vieze Asbak,Kop Van De Kat,64856
2024-03-17 21:50,Altijd Larstig & Rob Gasd'rop,Jij Bent De Zon,161600
2024-03-17 21:52,Klaus Veen,Het Stoute Blik,142852
2024-03-17 21:55,Natte Visstick,SPOOR 5,133312
2024-03-17 21:56,Rauw Vlees,Spreek Ik Met De Tandarts?,66609
2024-03-17 21:58,Polycarpus,Back In Time,140842
2024-03-17 22:00,Vieze Asbak,Zandstorm,134508
2024-03-17 22:02,Kale Toeter,Wegmisbeuker,84089
2024-03-17 22:03,Klaus Veen,Je Blijft Bijpakken,108621
2024-03-17 22:06,Natte Visstick,"LIJN TREKKEN, ZAGEN.",145389
2024-03-17 22:06,Rauw Vlees,IK HEB AL GEGETEN,14043
2024-03-17 22:12,Dj Bountyhunter,Woops - Original Remastered Mix,4441
2024-03-17 22:12,Franky Jones,The First Rebirth - Original Remastered Mix,358985
2024-03-17 22:16,4 Tune Fairytales,Take Me 2 Wonderland - Radio mix,212480
2024-03-17 22:20,3 Steps Ahead,Drop It - Original Mix,261374
2024-03-17 22:24,KnightVision,Who Is It?,256160
2024-03-17 22:29,Chosen Few,Name Of The DJ,300816
2024-03-17 22:34,The Prophet,Power Pill,311537
2024-03-17 22:40,DJ Sim,Cartoons in Progress - D-Tune Remix,352483
2024-03-17 22:45,DJ Isaac,Trigga Finga,307749
2024-03-17 22:50,Hocus Pocus,Here's Johnny!,270880
2024-03-17 22:56,Dj Gizmo,Thunderdome,362826
2024-03-17 23:02,Lenny Dee,The Dreamer,389502
2024-03-17 23:08,Juggernaut,Lsd '97 - Dj Ruffneck Remix,340609
2024-03-17 23:13,DJ Delirium,Drop Da Beat,315118
2024-03-17 23:20,The Prophet,Big Boys Don't Cry,425900
2024-03-17 23:27,DJ Weirdo,Go Get Busy - Extended Rave Version,411706
2024-03-17 23:31,El Bruto,Hypnotizing,206266
2024-03-17 23:48,Miss Djax,Stereo Destroyer,283546
2024-03-17 23:53,Undercover Anarchist,Kingdom,303979
2024-03-17 23:58,Bodylotion,Always Hardcore - Extended radio mix,313190
2024-03-18 00:01,Flamman,I'll Be Your Only Friend - Radio Mix,194359
2024-03-18 00:05,DJ Buzz Fuzz,Frequencies - Original Mix,214807
2024-03-18 00:10,Tony Salmonelli,Hey! - Buzzy's Raggamix,294000
2024-03-18 00:15,Neophyte,Mellow moeni mauwe,305893
2024-03-18 00:18,Party Animals,Atomic - Flamman & Abraxas Radio Mix,207626
2024-03-18 00:22,Bodylotion,Make You Dance,244133
2024-03-18 00:27,DJ Dano,Welcome To the Thunderdome,271906
2024-03-18 00:31,Diss Reaction,Dj Lan,229813
2024-03-18 00:35,Neophyte,Fuck martina,224119
2024-03-18 00:40,B.S.E.,Hard Attack,323080
2024-03-18 00:45,Neophyte,Execute,310868
2024-03-18 00:48,Joe Rascal,Bella Ciao - Pat B 1996 Oldschool Remix,177333
2024-03-18 00:51,Party Animals,Aquarius - Flamman & Abraxas Radio Mix,192132
2024-03-18 00:58,3 Steps Ahead,It's Delicious,399840
2024-03-18 01:02,Paul Elstak,Rainbow In The Sky - K & A's Radio Blast,213112
2024-03-18 01:06,Paul Elstak,Life Is Like A Dance,57470
2024-03-18 01:07,Bloodlust,Tell Me,0
2024-03-18 01:07,Hard Destiny,Change,1672
2024-03-18 01:07,NINE2NINE,Embrace The Night,848
2024-03-18 01:07,Ran-D,Animals - Cryex Remix,767
2024-03-18 01:07,JNXD,Guestlist,0
2024-03-18 01:07,Spitfire,This Is Hell,0
2024-03-18 01:09,Fraw,MONSTER,123378
2024-03-18 01:11,Rooler,ONETWO,135378
2024-03-18 01:14,Code Black,For A Lifetime,13816
2024-03-18 01:14,Adjuzt,Devastation,163500
2024-03-18 14:50,Code Black,For A Lifetime,191718
2024-03-18 18:13,David Guetta,Perfect (Exceeder),1760
2024-03-18 18:16,David Guetta,Perfect (Exceeder),150180
2024-03-18 18:18,DRAY,Talk To Me,157572
2024-03-18 18:21,Joost,Europapa,160219
2024-03-18 18:23,Primeshock,Keep Burning (The Qontinent Anthem 2023),304070
2024-03-18 18:24,Daniel Allan,I Just Need (with Lyrah),146165
2024-03-18 18:26,bbno$,edamame,133707
2024-03-18 18:29,Kygo,Say Say Say (feat. Paul McCartney & Michael Jackson),175151
2024-03-18 18:30,Vieze Asbak,Meet Her At The Love Parade - Beuk Mix,80320
2024-03-18 18:31,Dzharo & Khanza,"Слышь, Малая",0
2024-03-18 18:31,Vieze Asbak,Meet Her At The Love Parade - Beuk Mix,33454
2024-03-18 18:36,APHØTIC,Thalassophobia,337352
2024-03-18 18:37,Tic-Tekk-Toe,Ride Clean,78236
2024-03-18 18:40,hornja,Can't Get Enough,128934
2024-03-18 18:43,G&J,Molto Allegro,189000
2024-03-18 19:04,TEKKNO,meet her at the love parade tekkno,220800
2024-03-18 19:12,HCTM,Sudno (Hctm Techno Edit) - Remix,2951
2024-03-18 19:12,prodbyocx,Walking on a Dream,113524
2024-03-18 19:15,AKUL,Body Moves,172941
2024-03-18 19:52,TIME & GLUE,ACOR HT REWORK - S7ZAL Remix,213098
2024-03-18 20:20,Manu Chao,Promiscuity,2270
2024-03-18 20:20,Manu Chao,Me Gustas Tu,4945
2024-03-18 20:23,Zoufris Maracas,Et ta mère,169080
2024-03-18 20:27,Manu Chao,La vecina del patio,251445
2024-03-18 20:30,Max Romeo,Chase The Devil,177000
2024-03-18 20:33,Manu Chao,Seeds of Freedom,200198
2024-03-18 20:35,L'Entourloop,Bandulu Supa Lova - 50 Gipsy Edit,114250
2024-03-18 20:39,Manu Chao,Me Provoca Te Ver,264000
2024-03-18 20:43,Quantic,Chambacú,199077
2024-03-18 20:46,CARLANGAS,Cae la Noche,175973
2024-03-18 20:48,Passion Coco,Pedacito de Tela,167500
2024-03-18 20:52,Swing Original Monks,Caminito,228186
2024-03-18 20:54,Gecko Turner,Rainbow Country,134693
2024-03-18 20:58,Raul Paz,El Beso,215266
2024-03-18 20:59,Rodrigo Amarante,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,89293
2024-03-18 21:00,Manu Chao,Todo llegará,7209
2024-03-19 05:17,Manu Chao,Todo llegará,2776
2024-03-19 05:21,Dr. Peacock,We Are All Sleeping,278400
2024-03-19 05:24,Dr. Peacock,Trippie naar de klote,192000
2024-03-19 05:27,Dr. Peacock,Warriors Of Valhalla,159600
2024-03-19 05:30,Dr. Peacock,Killing No More,156979
2024-03-19 05:34,Dr. Peacock,Cognitive Dissonance - Hard Version,258947
2024-03-19 05:37,Dr. Peacock,Black Gold Edit,180473
2024-03-19 05:41,Dr. Peacock,Voice of the Void,203000
2024-03-19 05:47,Dr. Peacock,I Will Find You,240000
2024-03-19 05:51,Dr. Peacock,Swallow It,211858
2024-03-19 05:55,Dr. Peacock,Untold Prophecy,241000
2024-03-19 05:58,Rebelion,DAS IST KEIN TECHNO,165003
2024-03-19 06:00,Riot Shift,DROP DEAD,133500
2024-03-19 06:01,Sub Zero Project,LFG PSYCHO,86730
2024-03-19 06:03,BENNETT,Vois sur ton chemin - DnB Remix,127323
2024-03-19 06:07,Cherrymoon Traxx,Acid Dream - The Prophet Remix,232571
2024-03-19 06:09,Emilie Charlotte,C'est beau la bourgeoisie - Techno Version,95972
2024-03-19 06:11,Cherrymoon Traxx,Acid Dream - The Prophet Remix,5151
2024-03-19 06:11,Emilie Charlotte,C'est beau la bourgeoisie - Techno Version,4330
2024-03-19 06:11,Toxic Machinery,"Fuck Trance, Only Hard Kicks",141451
2024-03-19 06:11,Toxic Machinery,"Fuck Trance, Only Hard Kicks",665
2024-03-19 06:16,GWELD,O.M.G.,307003
2024-03-19 06:19,Omnya,Carnage - Live Edit,175500
2024-03-19 06:23,Montee,Her,211024
2024-03-19 06:26,Deluzion,Innovate,184500
2024-03-19 06:30,Amaru,Blonde Chaya - Niklas Dee & Pytro Remix,180711
2024-03-19 06:33,Bloodfire,Meme Blaster,178260
2024-03-19 06:37,Gabber Subculture,Early 90's,212128
2024-03-19 06:40,Jur Terreur,Tell Me Why,183396
2024-03-19 06:46,OMAKS,Something Like This,345098
2024-03-19 06:50,Examind,Unforgettable,235781
2024-03-19 06:53,Better With Condom,Falling,192157
2024-03-19 06:54,THNDERZ,Hangover,82488
2024-03-19 06:54,Mondello'G,Guddi Riddim,5892
2024-03-19 06:54,Deathroar,You Treat Me Just Like,1371
2024-03-19 06:55,Chestbrah,Let Me Down Slowly - Hardstyle,1448
2024-03-19 06:55,BSLS,You And Me,5882
2024-03-19 06:55,Brennan Heart,Lose You Tonight,18795
2024-03-19 06:55,Terrazules,Acid Run,3741
2024-03-19 06:55,Butschi,Atme Ein (Atme Rauch Aus),3492
2024-03-19 06:58,Floerk,Sunshine,177583
2024-03-19 07:01,Nicolas Binder,Berlin,194850
2024-03-19 07:04,KIMMIC,Never Miss A Beat,151384
2024-03-19 07:05,dxsorder,Barracuda,104907
2024-03-19 07:08,LUM!X,Fireflies,143117
2024-03-19 07:11,Niklas Dee,Not Fair,163034
2024-03-19 07:14,Funk Tribu,Under the Moon,198729
2024-03-19 07:17,Kembe X,Fade the Sun,132520
2024-03-19 07:18,Kembe X,Pole Vaulting,90666
2024-03-19 07:21,Kembe X,King,151586
2024-03-19 07:24,Kembe X,Love Songs,219318
2024-03-19 07:27,Kembe X,Shallow,142002
2024-03-19 07:31,Kembe X,Where Demons Come to Die,271275
2024-03-19 07:34,Kembe X,Kill Everything in the Way,192002
2024-03-19 07:38,Kembe X,Rolling Stoned,208093
2024-03-19 07:42,Kembe X,Start a Business,253540
2024-03-19 07:49,Kembe X,Baby I'm Up,410505
2024-03-19 07:51,The Purge,VAMONOS,140546
2024-03-19 07:53,Luciid,Fxck - Devin Wild Edit,108774
2024-03-19 07:55,Fraw,MONSTER,123378
2024-03-19 07:57,Sapphink,barbra streisand - techno,100000
2024-03-19 07:59,KIRXSHA,SUICIDE BOMBERSOUL - Speed Up,124192
2024-03-19 08:01,The Purge,CHASE THE SUN,155761
2024-03-19 08:02,Sickmode,LET'S F IT UP (LAMBO 2.5),5707
2024-03-19 08:02,Rauw Vlees,VOETJES VAN DE VLOER,47133
2024-03-19 08:03,Miss K8,Bogota - 2020 Refix,573
2024-03-19 08:03,Miss K8,Bogota - 2020 Refix,995
2024-03-19 08:03,MYST,I'm Falling,1872
2024-03-19 08:03,Notorious Two,Kiss Kiss Bang Bang,2747
2024-03-19 08:03,Unresolved,Addicted,690
2024-03-19 08:06,MYST,I'm Falling,160183
2024-03-19 08:08,Miss K8,Bogotá - Radio Edit,5830
2024-03-19 08:08,Unresolved,Addicted,141446
2024-03-19 08:26,Dr. Peacock,Medication Time,194560
2024-03-19 09:37,Dr. Peacock,Medication Time,9787
2024-03-19 09:37,Radical Redemption,Vampire,952
2024-03-19 09:41,Radical Redemption,The Mighty Arena - Official Supremacy 2022 Anthem,242648
2024-03-19 09:44,Prefix & Density,Wasting,174600
2024-03-19 09:47,Genox,Inhuman 2.0,224520
2024-03-19 16:15,Dr. Peacock,Medication Time,63172
2024-03-19 16:18,Radical Redemption,Vampire,209900
2024-03-19 16:24,Radical Redemption,The Mighty Arena - Official Supremacy 2022 Anthem,365173
2024-03-19 16:27,Prefix & Density,Wasting,174600
2024-03-19 16:31,Genox,Inhuman 2.0,224520
2024-03-19 16:35,Fraw,Die To Feel Alive,240000
2024-03-19 16:38,Luminite,#FearTheGear - Aversion Edit,87604
2024-03-19 16:42,Chris One,Fragments,235163
2024-03-19 16:42,D-Sturb,Born To Rage,2784
2024-03-19 16:42,Imperatorz,Warrior,4617
2024-03-19 16:46,Sephyx,Through The Silence,227142
2024-03-19 16:49,E-Force,May God Have Mercy,213272
2024-03-19 17:00,Sub Zero Project,Lions,41784
2024-03-19 17:18,DJ Isaac,Let There Be Hardstyle,1213
2024-03-19 17:18,B-Front,The Paradox - Radio Edit,7650
2024-03-19 17:31,Da Tweekaz,DRKNSS,157960
2024-03-19 18:43,Devin Wild,Fifteen (Scantraxx 15 Years OST),1971
2024-03-19 18:43,Radianze,Time Goes On,868
2024-03-19 18:43,Da Tweekaz,DRKNSS,1460
2024-03-19 18:46,Fraw,MONSTER,123378
2024-03-19 18:48,Deadly Guns,Get Dissed,168912
2024-03-19 18:51,Tungevaag,Knockout - Da Tweekaz Remix,162592
2024-03-19 18:54,Crude Intentions,Unholy - Hardstyle Remix,164907
2024-03-19 18:55,Angerfist,Knock Knock,4298
2024-03-19 18:55,Scarra,DOOM,95345
2024-03-19 18:59,Dr. Peacock,Trip To Holland,211200
2024-03-19 19:01,Adjuzt,LOVESICK,154527
2024-03-19 19:05,Regain,Game Over - Mix Cut,210574
2024-03-19 19:06,Fraw,Die To Feel Alive,222307
2024-03-19 19:09,NINE2NINE,Skyline,50977
2024-03-20 05:20,Naked Cameo,Phony,13501
2024-03-20 05:24,Milky Chance,Cold Summer Breeze,184283
2024-03-20 05:28,Milky Chance,Blossom,254586
2024-03-20 05:31,Milky Chance,Colorado,174347
2024-03-20 05:33,Milky Chance,Better Off,157653
2024-03-20 05:37,Milky Chance,Down By The River,241051
2024-03-20 05:40,Milky Chance,Golden,181973
2024-03-20 05:45,Milky Chance,Stolen Dance,313684
2024-03-20 05:49,Milky Chance,The Game,213280
2024-03-20 05:52,The Kooks,Beautiful World,183586
2024-03-20 05:56,Milky Chance,We Didn't Make It To The Moon,210013
2024-03-20 05:59,Milky Chance,Don't Let Me Down,200391
2024-03-20 06:04,Milky Chance,Save Your Tears (Acoustic),183277
2024-03-20 06:15,Milky Chance,Unknown Song,250521
2024-03-20 06:21,Milky Chance,Firebird,221640
2024-03-20 06:35,Milky Chance,Flashed Junk Mind,218386
2024-03-20 07:46,Milky Chance,Flashed Junk Mind,43647
2024-03-20 07:56,Milky Chance,Scarlet Paintings,29232
2024-03-20 08:00,Milky Chance,Scarlet Paintings,5813
2024-03-20 08:03,Divinez,Lights,168465
2024-03-20 08:07,Sub Zero Project,Obey No More,246590
2024-03-20 08:35,Riot Shift,MACHINERY,181744
2024-03-20 10:27,Luminite,Fight Another Day,172258
2024-03-20 10:31,Promo,Een en Al Blijheid,231586
2024-03-20 10:34,The Purge,Worlds Collide - Omnya Remix,211503
2024-03-20 10:38,Warface,Master Of War,207889
2024-03-20 12:10,Vertile,Eyes Closed,174193
2024-03-20 12:13,Luminite,Get Rich - Podcast Mix,198875
2024-03-20 12:18,Ran-D,Zombie,289548
2024-03-20 12:21,Radical Redemption,Not Bashing Socials,178378
2024-03-20 12:26,Rooler,TOO HAPPY,274968
2024-03-20 12:39,Neroz,Kickdrum Addict,192581
2024-03-20 12:42,Art Frequency,Spiritual Awakening - Radio Edit,180816
2024-03-20 12:45,Hard Driver,All Or Nothing,168701
2024-03-20 12:49,Sub Sonik,Slaves To The System,253837
2024-03-20 12:50,Dither,In for the Kill,86019
2024-03-20 12:51,Russian Village Boys,Forever Drunk,4852
2024-03-20 12:51,Rejecta,Insane Brain - Radio Edit,13467
2024-03-20 12:51,The Machine,Equilibrium,1149
2024-03-20 12:51,Warface,Take Me Up,2763
2024-03-20 12:56,Rebelion,Raw Resurgence - Official Supremacy 2023 Anthem,320148
2024-03-20 12:59,Dual Damage,Love Death,192000
2024-03-20 13:07,D-Sturb,Rockstars,216750
2024-03-20 13:09,Exproz,Relentless,154503
2024-03-20 13:13,D-Sturb,Momentum,198974
2024-03-20 13:15,Mish,GIVE ME YOUR LOVE!,127406
2024-03-20 13:22,Dual Damage,CALL ME,153750
2024-03-20 13:25,Revelation,Head High,177750
2024-03-20 13:28,Deluzion,Bad Boy,163500
2024-03-20 13:31,Bloodlust,Bound By Blood,225000
2024-03-20 13:34,Regain,Rise Of The Overdrive,159000
2024-03-20 13:37,Hard Destiny,Change,168124
2024-03-20 13:39,The Straikerz,Talk To Me,129007
2024-03-20 13:42,E-Force,Drop It,185346
2024-03-20 13:45,Deluzion,Zombies,171000
2024-03-20 13:48,Regain,Where U At,170539
2024-03-20 13:51,Physika,Fighting Yourself,194825
2024-03-20 13:55,Crypsis,Once Apon A Time - Live Edit,102000
2024-03-20 16:47,Deluzion,Bad Boy,10048
2024-03-20 16:51,Bloodlust,Bound By Blood,225000
2024-03-20 16:53,Regain,Rise Of The Overdrive,159000
2024-03-20 16:56,Hard Destiny,Change,168124
2024-03-20 17:07,The Straikerz,Talk To Me,56826
2024-03-20 17:43,The Straikerz,Talk To Me,72202
2024-03-20 17:45,E-Force,Drop It,99748
2024-03-20 17:48,Deluzion,Zombies,171000
2024-03-20 17:50,Regain,Where U At,170539
2024-03-20 17:54,Physika,Fighting Yourself,194825
2024-03-20 17:55,Crypsis,Once Apon A Time - Live Edit,102000
2024-03-20 17:58,E-Force,History,188552
2024-03-20 18:01,Adjuzt,Devastation,163500
2024-03-20 18:09,RVAGE,Change,230696
2024-03-20 18:10,Deluzion,Blast In Your Face - Live Edit,70387
2024-03-20 18:10,Malice,MY THERAPY,5451
2024-03-20 18:14,Thyron,BORN TO BE A REBEL,188250
2024-03-20 18:17,Hard Destiny,Take Me Back,196512
2024-03-20 18:18,E-Force,History,41006
2024-03-20 18:21,Element,You Lose,37637
2024-03-21 10:48,Element,You Lose,90525
2024-03-21 10:52,D-Sturb,Impact,219870
2024-03-21 10:56,Anderex,Pole Position (Official Gearbox Pole Position 2023 Anthem),253410
2024-03-21 10:59,NACION,Addicted,169964
2024-03-21 11:03,D-Sturb,Ode To My Body,217500
2024-03-21 11:06,Unload,The Next Gen,61182
2024-03-21 11:07,Unload,The Next Gen,57566
2024-03-21 11:11,Dual Damage,Step Into The Chaos - Official Get Wrecked 2024 Anthem,207003
2024-03-21 11:12,Cryex,Falling Up - Spectrum Edit,112878
2024-03-21 11:16,E-Force,Under Attack,222293
2024-03-21 11:19,Sparkz,Diamond Eyes,159000
2024-03-21 11:31,Deluzion,Showtime - Live Edit,116136
2024-03-21 11:34,Deluzion,Showtime - Live Edit,8068
2024-03-21 11:37,NINE2NINE,DROPPIN' IT,156000
2024-03-21 11:39,Level One,The Gods - Dvastate Remix,150000
2024-03-21 11:42,D-Sturb,The Ultimate - Playground Edit,168774
2024-03-21 11:46,Warface,Here Forever,35174
2024-03-21 11:46,Cryex,Faded - Vexxed Remix,211522
2024-03-21 12:25,Warface,Here Forever,156077
2024-03-21 12:26,Sickmode,RAVE DAMAGE - RAVE LOVE LIVE EDIT,102000
2024-03-21 12:30,Collusion,AIN'T NOBODY,211525
2024-03-21 12:33,Sound Rush,Adrenaline Overload,197471
2024-03-21 12:36,Warface,X (A DECADE),169500
2024-03-21 12:39,Deluzion,Paranoid,173296
2024-03-21 12:42,Vertile,Still Happy,175161
2024-03-21 12:45,Act of Rage,Back In Town,196500
2024-03-21 12:49,Sickmode,MADE FOR YOU,255000
2024-03-21 12:53,TOZA,WARZONE,208976
2024-03-21 12:56,Spitfire,This Is Hell,175722
2024-03-21 12:59,Griever,ANOTHER WORLD,207000
2024-03-21 13:03,Rejecta,The Eclipse - (Official REBELLiON 2023 Anthem),218734
2024-03-21 13:05,Inflame,Ashes To Ashes,139500
2024-03-21 13:08,Griever,PLAYIN' WITH FIRE,164250
2024-03-21 13:11,Sub Zero Project,We Ignite,183879
2024-03-21 13:14,TOZA,DANCE WITH ME,161261
2024-03-21 13:17,Rejecta,Dragon Boat,224245
2024-03-21 13:20,Dual Damage,Promises,162015
2024-03-21 13:24,Unresolved,BAD BLOOD,213375
2024-03-21 13:27,The Purge,Worlds Collide - Omnya Remix,211503
2024-03-21 13:31,E-Force,The Fallout,209091
2024-03-21 13:34,Cold Confusion,Rise Up,166500
2024-03-21 13:36,Unresolved,Break Me Down,146322
2024-03-21 13:40,Act of Rage,Like My Shit,231000
2024-03-21 13:43,Bloodlust,Cry For You,168607
2024-03-21 13:45,Level One,Remember The Name,141375
2024-03-21 13:48,Inflame,Insane World,196500
2024-03-21 13:51,Omnya,Carnage - Live Edit,175500
2024-03-21 13:54,Killshot,Fake It,188599
2024-03-21 13:57,Divinez,Lights,168465
2024-03-21 14:00,Invector,Rock Right Now,177000
2024-03-21 14:04,Hard Driver,Anger Is My Acid (Wrath),218250
2024-03-21 14:07,E-Force,Lock And Load,181293
2024-03-21 14:11,D-Sturb,Limitless,226500
2024-03-21 14:14,Warface,Rave From The Grave,177016
2024-03-21 14:17,Spectre,Sound The Alarm,181500
2024-03-21 14:20,E-Force,The Path Of Destruction,197798
2024-03-21 14:22,Synapze,Call My Name,141191
2024-03-21 14:25,Kruelty,Slice Your Eyelids - Sparkz Remix,136086
2024-03-21 14:27,RVAGE,Drop That,156750
2024-03-21 14:30,Rebelion,DAS IST KEIN TECHNO,165003
2024-03-21 14:35,Rooler,LOVE THE WAY,290199
2024-03-21 14:37,Killshot,Move,160500
2024-03-21 14:42,Act of Rage,La La Land,250838
2024-03-21 14:45,Fraw,The Raw Breaker,170902
2024-03-21 14:45,D-Sturb,Next To You,8810
2024-03-21 14:50,APHØTIC,Thalassophobia,337352
2024-03-21 14:52,hornja,Can't Get Enough,128934
2024-03-21 14:55,AKUL,Body Moves,172941
2024-03-21 15:37,prodbyocx,Walking on a Dream,307200
2024-03-21 15:40,G&J,Molto Allegro,189000
2024-03-21 15:43,Lumina,Vois Sur Ton Chemin - Techno,174773
2024-03-21 15:44,Tic-Tekk-Toe,Ride Clean,78236
2024-03-21 15:48,Azulo,False Reality,256111
2024-03-21 15:49,HCTM,Sudno (Hctm Techno Edit) - Remix,68571
2024-03-21 15:53,TEKKNO,meet her at the love parade tekkno,220800
2024-03-21 16:00,TIME & GLUE,ACOR HT REWORK - S7ZAL Remix,409600
2024-03-21 16:01,Tic-Tekk-Toe,Chasing Cars,91688
2024-03-21 16:03,moduz,flasbak,67549
2024-03-21 16:04,Triangler,Acid Rave Techno,76507
2024-03-22 08:43,Fyex,Around The World - Techno Remix,98245
2024-03-22 09:26,Dutch Hour,Sculpture - NeuroBeatz Remix,64417
2024-03-22 09:28,TEKKNO,voules vouz tekkno (sped up),103216
2024-03-22 09:33,Gonzi,Donkers - Original Mix,304500
2024-03-22 09:34,Dutch Hour,Elixir - NeuroBeatz Remix,72208
2024-03-22 09:35,Dutch Hour,Flying Whale - NeuroBeatz Remix,80039
2024-03-22 09:36,moduz,flasbak,67549
2024-03-22 09:40,BASSTON,GLUE (TECHNO),185600
2024-03-22 09:44,Nyctonian,Purpura Violaceum,285688
2024-03-22 09:49,DSTBL,Face Down Ass Up,307274
2024-03-22 09:53,Hades,Can You Hear the Rumble Kicks?,187046
2024-03-22 11:10,Warface,Here Forever,6894
2024-03-22 11:14,Rejecta,Lose Control,192000
2024-03-22 11:16,Timmy Trumpet,Classical Music,157875
2024-03-22 11:17,GPF,L'Amour Toufark,63466
2024-03-22 11:18,LORD HADES,Jungle (Hardstyle Mix),16112
2024-03-22 11:21,ARRIGO,Gifted,218321
2024-03-22 11:24,Vieze Asbak,NIMBUS,184808
2024-03-22 11:27,Warface,REVELATION,175503
2024-03-22 11:41,OGUZ,SESHING SEASON,347095
2024-03-22 11:45,Alfons,Adagio For Strings,223448
2024-03-22 11:47,skaiwater,light! (with Lil Nas X & 9lives),151839
2024-03-22 11:51,NeuroBeatz,Ominous,199741
2024-03-22 11:54,Adaro,Oldschool Flow - Cold Confusion Remix,219148
2024-03-22 11:57,SWORRA,BEER,188342
2024-03-22 12:00,Omnya,It’s Showtime - Live Edit,139503
2024-03-22 12:24,Codec,Passion,122045
2024-03-22 12:27,Rejecta,Lose Control,192000
2024-03-22 13:31,Timmy Trumpet,Classical Music,157875
2024-03-22 13:32,GPF,L'Amour Toufark,42714
2024-03-22 14:11,LORD HADES,Jungle (Hardstyle Mix),172000
2024-03-22 14:15,ARRIGO,Gifted,218322
2024-03-22 14:18,Vieze Asbak,NIMBUS,184808
2024-03-22 14:21,Warface,REVELATION,175503
2024-03-22 14:27,OGUZ,SESHING SEASON,347095
2024-03-22 14:30,Alfons,Adagio For Strings,223448
2024-03-22 14:33,skaiwater,light! (with Lil Nas X & 9lives),151839
2024-03-22 14:36,NeuroBeatz,Ominous,199741
2024-03-22 14:40,Adaro,Oldschool Flow - Cold Confusion Remix,219148
2024-03-22 14:47,SWORRA,BEER,156295
2024-03-22 18:39,Vieze Asbak,NIMBUS,15722
2024-03-22 18:42,D-Sturb,Ode To My Body,194750
2024-03-22 18:44,Parla & Pardoux,Liberté - Sefa & Outsiders Remix,156342
2024-03-22 18:45,Invictuz,Streetfight - Radio Mix,6990
2024-03-22 18:47,Adjuzt,Devastation,163500
2024-03-22 18:51,Code Black,For A Lifetime,205500
2024-03-22 18:56,Primeshock,Keep Burning (The Qontinent Anthem 2023),308129
2024-03-22 18:59,Riot Shift,RUN AWAY,172500
2024-03-22 19:01,Required,Bass Down Low,129015
2024-03-22 19:04,D-Venn,Always Been You,177989
2024-03-22 19:06,Sub Zero Project,Imma Raver,141587
2024-03-22 19:10,Atmozfears,Rise Up,210931
2024-03-22 19:13,D-Sturb,Next To You,186000
2024-03-22 19:17,Sub Zero Project,Maze Of Memories - Reverze Anthem 2024,273273
2024-03-22 19:21,The Purge,Worlds Collide - Omnya Remix,211503
2024-03-22 19:24,Headhunterz,How Far Can You Go,210577
2024-03-22 19:27,DEEZL,ONLY DEATH,195225
2024-03-22 19:30,Dual Damage,CALL ME,153750
2024-03-22 19:34,Krowdexx,KEROSENE,227250
2024-03-22 19:40,Radical Redemption,Still the One Man Army,69421
2024-03-24 16:44,Alexxi,No More,162238
2024-03-24 16:47,JLV,Shallow Water - Edit,176565
2024-03-24 16:49,Hux & Thin,Save My Love,177202
2024-03-24 17:18,Sonny Fodera,Asking,113560
2024-03-24 17:19,Sonny Fodera,Asking,78031
2024-03-24 17:23,Falden,Tell Me,216720
2024-03-24 17:25,JLV,Show Me,145020
2024-03-25 09:55,POSEIDON,FUK SUMM - HARDSTYLE,2314
2024-03-25 09:55,Warface,REVELATION,1088
2024-03-25 09:55,skaiwater,light! (with Lil Nas X & 9lives),1013
2024-03-25 09:55,NeuroBeatz,Ominous,1269
2024-03-25 09:55,Alfons,Adagio For Strings,682
